file_path,depth,file_name,file_ext,width,height,aspect_ratio,megapixels,orientation,class,species,phash,path_depth,species_fixed,species_fixed_final,species_norm,species_fixed_norm,augmented_width,augmented_height
Classes/conditionally_edible/Hypogymnia physodes/26446medium.jpeg,3,26446medium,jpeg,354,500,0.708,0.177,portrait,conditionally_edible,Hypogymnia physodes,da96b163617495c6,4,Hypogymnia physodes,hypogymnia_physodes,hypogymnia_physodes,hypogymnia_physodes,256,256
Classes/conditionally_edible/Vulpicida pinastri/33091medium.jpeg,3,33091medium,jpeg,463,500,0.926,0.2315,portrait,conditionally_edible,Vulpicida pinastri,d8c623da297b8366,4,Vulpicida pinastri,vulpicida_pinastri,vulpicida_pinastri,vulpicida_pinastri,256,256
Classes/conditionally_edible/Fomitopsis pinicola/23329medium.jpg,3,23329medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Fomitopsis pinicola,964e2d2373bef140,4,Fomitopsis pinicola,fomitopsis_pinicola,fomitopsis_pinicola,fomitopsis_pinicola,256,256
Classes/conditionally_edible/Cortinarius/146_N9FJKoJghDQ.jpg,3,146_N9FJKoJghDQ,jpg,800,600,1.3333333333333333,0.48,landscape,conditionally_edible,Cortinarius,982db69f91c18fc2,4,Cortinarius,cortinarius,cortinarius,cortinarius,256,256
Classes/conditionally_edible/Fomitopsis pinicola/19677medium.jpg,3,19677medium,jpg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Fomitopsis pinicola,f8b5cfe220883637,4,Fomitopsis pinicola,fomitopsis_pinicola,fomitopsis_pinicola,fomitopsis_pinicola,256,256
Classes/conditionally_edible/Cantharellus cibarius/3421medium.jpeg,3,3421medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Cantharellus cibarius,ded621d956ac88a6,4,Cantharellus cibarius,other_rare_species,cantharellus_cibarius,cantharellus_cibarius,256,256
Classes/conditionally_edible/Hypogymnia physodes/28210medium.jpeg,3,28210medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Hypogymnia physodes,92207e97ce39344f,4,Hypogymnia physodes,hypogymnia_physodes,hypogymnia_physodes,hypogymnia_physodes,256,256
Classes/conditionally_edible/Suillus granulatus/27676medium.jpg,3,27676medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Suillus granulatus,96b579c4a61ac867,4,Suillus granulatus,other_rare_species,suillus_granulatus,suillus_granulatus,256,256
Classes/conditionally_edible/Boletus edulis/7261medium.jpg,3,7261medium,jpg,428,500,0.856,0.214,portrait,conditionally_edible,Boletus edulis,99cc336478c2bce9,4,Boletus edulis,boletus_edulis,boletus_edulis,boletus_edulis,256,256
Classes/conditionally_edible/Mushrooms/Lactarius/0951_MVfEXM_yAno.jpg,4,0951_MVfEXM_yAno,jpg,800,597,1.340033500837521,0.4776,landscape,conditionally_edible,Lactarius,94c87c3f2b3370d4,5,Lactarius,lactarius,lactarius,lactarius,256,256
Classes/conditionally_edible/Armillaria borealis/1187medium.jpg,3,1187medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Armillaria borealis,85d0492fd8337ea6,4,Armillaria borealis,armillaria_borealis,armillaria_borealis,armillaria_borealis,256,256
Classes/conditionally_edible/Lepista nuda/16642medium.jpeg,3,16642medium,jpeg,281,500,0.562,0.1405,portrait,conditionally_edible,Lepista nuda,d164265bccb2e96c,4,Lepista nuda,lepista_nuda,lepista_nuda,lepista_nuda,256,256
Classes/conditionally_edible/Lepista nuda/16617medium.jpg,3,16617medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Lepista nuda,cbd03c3bc0746f43,4,Lepista nuda,lepista_nuda,lepista_nuda,lepista_nuda,256,256
Classes/conditionally_edible/Fomitopsis pinicola/22362medium.jpeg,3,22362medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Fomitopsis pinicola,ab0a7074cedfd888,4,Fomitopsis pinicola,fomitopsis_pinicola,fomitopsis_pinicola,fomitopsis_pinicola,256,256
Classes/conditionally_edible/Boletus edulis/6638medium.jpeg,3,6638medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Boletus edulis,98ae6166b6e491d9,4,Boletus edulis,boletus_edulis,boletus_edulis,boletus_edulis,256,256
Classes/conditionally_edible/Laetiporus sulphureus/31149medium.jpeg,3,31149medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Laetiporus sulphureus,c1c0f82b2387cede,4,Laetiporus sulphureus,other_rare_species,laetiporus_sulphureus,laetiporus_sulphureus,256,256
Classes/conditionally_edible/Fomes fomentarius/16398medium.jpeg,3,16398medium,jpeg,281,500,0.562,0.1405,portrait,conditionally_edible,Fomes fomentarius,9e8760bcdc1b924d,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Amanita_muscaria/Amanita_muscaria25.png,3,Amanita_muscaria25,png,100,100,1.0,0.01,square,conditionally_edible,Amanita_muscaria,99063a7964276f4b,4,Amanita_muscaria,amanita_muscaria,amanita_muscaria,amanita_muscaria,256,256
Classes/conditionally_edible/Mushrooms/Agaricus/432_eLnDgepnPi0.jpg,4,432_eLnDgepnPi0,jpg,800,539,1.484230055658627,0.4312,landscape,conditionally_edible,Agaricus,cfcf323019d98cc3,5,Agaricus,agaricus,agaricus,agaricus,256,256
Classes/conditionally_edible/Fomes fomentarius/16968medium.jpg,3,16968medium,jpg,500,380,1.3157894736842106,0.19,landscape,conditionally_edible,Fomes fomentarius,c5403e3798f06cdb,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Verpa bohemica/32200medium.jpg,3,32200medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Verpa bohemica,9e215ae76c1a1b33,4,Verpa bohemica,other_rare_species,verpa_bohemica,verpa_bohemica,256,256
Classes/conditionally_edible/Rhytisma acerinum/25682medium.jpeg,3,25682medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Rhytisma acerinum,f68b85a252d41e79,4,Rhytisma acerinum,rhytisma_acerinum,rhytisma_acerinum,rhytisma_acerinum,256,256
Classes/conditionally_edible/Fomes fomentarius/16884medium.jpeg,3,16884medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Fomes fomentarius,f0743684993936de,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Artomyces pyxidatus/6151medium.jpeg,3,6151medium,jpeg,374,500,0.748,0.187,portrait,conditionally_edible,Artomyces pyxidatus,98e865ce7838a3b6,4,Artomyces pyxidatus,artomyces_pyxidatus,artomyces_pyxidatus,artomyces_pyxidatus,256,256
Classes/conditionally_edible/Fomes fomentarius/13755medium.jpeg,3,13755medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Fomes fomentarius,cc09f733322ddc89,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Fomitopsis betulina/17585medium.jpeg,3,17585medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Fomitopsis betulina,83b43c92b2c9cf3c,4,Fomitopsis betulina,fomitopsis_betulina,fomitopsis_betulina,fomitopsis_betulina,256,256
Classes/conditionally_edible/Verpa bohemica/31690medium.jpg,3,31690medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Verpa bohemica,9286cc5983e6d6b6,4,Verpa bohemica,other_rare_species,verpa_bohemica,verpa_bohemica,256,256
Classes/conditionally_edible/Paxillus involutus/19609medium.jpeg,3,19609medium,jpeg,231,500,0.462,0.1155,portrait,conditionally_edible,Paxillus involutus,85db7a1dc5221f85,4,Paxillus involutus,other_rare_species,paxillus_involutus,paxillus_involutus,256,256
Classes/conditionally_edible/Hypogymnia physodes/27950medium.jpeg,3,27950medium,jpeg,500,352,1.4204545454545454,0.176,landscape,conditionally_edible,Hypogymnia physodes,c160349f56e9b665,4,Hypogymnia physodes,hypogymnia_physodes,hypogymnia_physodes,hypogymnia_physodes,256,256
Classes/conditionally_edible/Artomyces pyxidatus/6175medium.jpg,3,6175medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Artomyces pyxidatus,cf18316764469ed9,4,Artomyces pyxidatus,artomyces_pyxidatus,artomyces_pyxidatus,artomyces_pyxidatus,256,256
Classes/conditionally_edible/Suillus grevillei/28269medium.jpeg,3,28269medium,jpeg,500,500,1.0,0.25,square,conditionally_edible,Suillus grevillei,d66c1a33322a877b,4,Suillus grevillei,suillus_grevillei,suillus_grevillei,suillus_grevillei,256,256
Classes/conditionally_edible/Evernia prunastri/11170medium.jpeg,3,11170medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Evernia prunastri,d2d06c68f3e3c683,4,Evernia prunastri,evernia_prunastri,evernia_prunastri,evernia_prunastri,256,256
Classes/conditionally_edible/Sarcosoma globosum/26766medium.jpeg,3,26766medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Sarcosoma globosum,e1f0cecc38ba07c6,4,Sarcosoma globosum,sarcosoma_globosum,sarcosoma_globosum,sarcosoma_globosum,256,256
Classes/conditionally_edible/jubilee_waxcap/6.png,3,6,png,512,512,1.0,0.262144,square,conditionally_edible,jubilee_waxcap,8cd74a4c5f094f2b,4,other_rare_species,other_rare_species,jubilee_waxcap,other_rare_species,256,256
Classes/conditionally_edible/Fomes fomentarius/17186medium.jpg,3,17186medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Fomes fomentarius,c58e326ad79d3845,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Chondrostereum purpureum/4955medium.jpg,3,4955medium,jpg,500,500,1.0,0.25,square,conditionally_edible,Chondrostereum purpureum,c62f3990872f3cd1,4,Chondrostereum purpureum,chondrostereum_purpureum,chondrostereum_purpureum,chondrostereum_purpureum,256,256
Classes/conditionally_edible/Cladonia rangiferina/5607medium.jpeg,3,5607medium,jpeg,500,463,1.079913606911447,0.2315,landscape,conditionally_edible,Cladonia rangiferina,d0e3ebc773212958,4,Cladonia rangiferina,cladonia_rangiferina,cladonia_rangiferina,cladonia_rangiferina,256,256
Classes/conditionally_edible/Leccinum aurantiacum/15884medium.jpg,3,15884medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Leccinum aurantiacum,90c87371939f5c36,4,Leccinum aurantiacum,other_rare_species,leccinum_aurantiacum,leccinum_aurantiacum,256,256
Classes/conditionally_edible/Fomes fomentarius/16192medium.jpeg,3,16192medium,jpeg,500,281,1.7793594306049823,0.1405,landscape,conditionally_edible,Fomes fomentarius,f01d32e788c73e38,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Boletus edulis/6364medium.jpg,3,6364medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Boletus edulis,99452f1a69e4a3c7,4,Boletus edulis,boletus_edulis,boletus_edulis,boletus_edulis,256,256
Classes/conditionally_edible/Cortinarius/684_4Yz2wW3J4Vs.jpg,3,684_4Yz2wW3J4Vs,jpg,800,600,1.3333333333333333,0.48,landscape,conditionally_edible,Cortinarius,b599482fa5761647,4,Cortinarius,cortinarius,cortinarius,cortinarius,256,256
Classes/conditionally_edible/Leccinum scabrum/32043medium.jpeg,3,32043medium,jpeg,500,281,1.7793594306049823,0.1405,landscape,conditionally_edible,Leccinum scabrum,f98fdc2581f0b512,4,Leccinum scabrum,other_rare_species,leccinum_scabrum,leccinum_scabrum,256,256
Classes/conditionally_edible/Mushrooms/Lactarius/0211_a-wtZr6fOMw.jpg,4,0211_a-wtZr6fOMw,jpg,600,400,1.5,0.24,landscape,conditionally_edible,Lactarius,996c7a9925b3a60b,5,Lactarius,lactarius,lactarius,lactarius,256,256
Classes/conditionally_edible/Mushrooms/Amanita/775_OymdPaX3H-k.jpg,4,775_OymdPaX3H-k,jpg,801,600,1.335,0.4806,landscape,conditionally_edible,Amanita,c19b3f3ce4e04696,5,Amanita,amanita,amanita,amanita,256,256
Classes/conditionally_edible/Leccinum versipelle/16219medium.jpg,3,16219medium,jpg,500,334,1.4970059880239521,0.167,landscape,conditionally_edible,Leccinum versipelle,c7d239684dc7303b,4,Leccinum versipelle,other_rare_species,leccinum_versipelle,leccinum_versipelle,256,256
Classes/conditionally_edible/Laetiporus sulphureus/31031medium.jpeg,3,31031medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Laetiporus sulphureus,f1636b95c3635a90,4,Laetiporus sulphureus,other_rare_species,laetiporus_sulphureus,laetiporus_sulphureus,256,256
Classes/conditionally_edible/Vulpicida pinastri/32769medium.jpeg,3,32769medium,jpeg,500,374,1.3368983957219251,0.187,landscape,conditionally_edible,Vulpicida pinastri,d3b6de356c5a1130,4,Vulpicida pinastri,vulpicida_pinastri,vulpicida_pinastri,vulpicida_pinastri,256,256
Classes/conditionally_edible/Hypogymnia physodes/28245medium.jpg,3,28245medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Hypogymnia physodes,ac67c29d6746a0d5,4,Hypogymnia physodes,hypogymnia_physodes,hypogymnia_physodes,hypogymnia_physodes,256,256
Classes/conditionally_edible/Calocera viscosa/2347medium.jpeg,3,2347medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Calocera viscosa,9c976565534a949e,4,Calocera viscosa,other_rare_species,calocera_viscosa,calocera_viscosa,256,256
Classes/conditionally_edible/Cantharellus cibarius/3757medium.jpeg,3,3757medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Cantharellus cibarius,c26e6c9c8b66ccd1,4,Cantharellus cibarius,other_rare_species,cantharellus_cibarius,cantharellus_cibarius,256,256
Classes/conditionally_edible/Trametes versicolor/29325medium.jpeg,3,29325medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Trametes versicolor,e3af267593944658,4,Trametes versicolor,trametes_versicolor,trametes_versicolor,trametes_versicolor,256,256
Classes/conditionally_edible/Suillus granulatus/28000medium.jpeg,3,28000medium,jpeg,500,331,1.5105740181268883,0.1655,landscape,conditionally_edible,Suillus granulatus,f0d86c6566139b1e,4,Suillus granulatus,other_rare_species,suillus_granulatus,suillus_granulatus,256,256
Classes/conditionally_edible/Leccinum scabrum/32382medium.jpeg,3,32382medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Leccinum scabrum,c2969b66caf0f321,4,Leccinum scabrum,other_rare_species,leccinum_scabrum,leccinum_scabrum,256,256
Classes/conditionally_edible/Artomyces pyxidatus/6060medium.jpeg,3,6060medium,jpeg,332,500,0.664,0.166,portrait,conditionally_edible,Artomyces pyxidatus,9a896d66d6ca9951,4,Artomyces pyxidatus,artomyces_pyxidatus,artomyces_pyxidatus,artomyces_pyxidatus,256,256
Classes/conditionally_edible/Laetiporus sulphureus/30811medium.jpg,3,30811medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Laetiporus sulphureus,910e7bb7cc62b0f0,4,Laetiporus sulphureus,other_rare_species,laetiporus_sulphureus,laetiporus_sulphureus,256,256
Classes/conditionally_edible/Fomes fomentarius/14677medium.jpeg,3,14677medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Fomes fomentarius,c02f972d3e5e3870,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Lactarius turpis/14785medium.jpg,3,14785medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Lactarius turpis,d39b2ee2e52c92e0,4,Lactarius turpis,lactarius_turpis,lactarius_turpis,lactarius_turpis,256,256
Classes/conditionally_edible/Calocera viscosa/2532medium.jpeg,3,2532medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Calocera viscosa,aca5393a88dc2f33,4,Calocera viscosa,other_rare_species,calocera_viscosa,calocera_viscosa,256,256
Classes/conditionally_edible/Paxillus involutus/19493medium.jpeg,3,19493medium,jpeg,500,332,1.5060240963855422,0.166,landscape,conditionally_edible,Paxillus involutus,d94827acd375d906,4,Paxillus involutus,other_rare_species,paxillus_involutus,paxillus_involutus,256,256
Classes/conditionally_edible/Chlorociboria aeruginascens/4693medium.jpeg,3,4693medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Chlorociboria aeruginascens,d8b8bafab550d242,4,Chlorociboria aeruginascens,chlorociboria_aeruginascens,chlorociboria_aeruginascens,chlorociboria_aeruginascens,256,256
Classes/conditionally_edible/Trametes versicolor/29541medium.jpeg,3,29541medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Trametes versicolor,84b756ac4cb933ca,4,Trametes versicolor,trametes_versicolor,trametes_versicolor,trametes_versicolor,256,256
Classes/conditionally_edible/Boletus edulis/6856medium.jpeg,3,6856medium,jpeg,500,345,1.4492753623188406,0.1725,landscape,conditionally_edible,Boletus edulis,e4cd033875cd1a67,4,Boletus edulis,boletus_edulis,boletus_edulis,boletus_edulis,256,256
Classes/conditionally_edible/Lycoperdon perlatum/33811medium.jpeg,3,33811medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Lycoperdon perlatum,86da3c2d6b30c6c7,4,Lycoperdon perlatum,lycoperdon_perlatum,lycoperdon_perlatum,lycoperdon_perlatum,256,256
Classes/conditionally_edible/Ganoderma applanatum/24775medium.jpg,3,24775medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Ganoderma applanatum,ace4d03e68e8d33a,4,Ganoderma applanatum,ganoderma_applanatum,ganoderma_applanatum,ganoderma_applanatum,256,256
Classes/conditionally_edible/Mushrooms/Entoloma/185_UK9hgsbXBR8.jpg,4,185_UK9hgsbXBR8,jpg,800,554,1.444043321299639,0.4432,landscape,conditionally_edible,Entoloma,83236717199c5e79,5,Entoloma,entoloma,entoloma,entoloma,256,256
Classes/conditionally_edible/Fomes fomentarius/14068medium.jpeg,3,14068medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Fomes fomentarius,c19f3f715121a29d,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Boletus edulis/7136medium.jpeg,3,7136medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Boletus edulis,e92555c1d46c4f93,4,Boletus edulis,boletus_edulis,boletus_edulis,boletus_edulis,256,256
Classes/conditionally_edible/Paxillus involutus/19637medium.jpg,3,19637medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Paxillus involutus,e197e462838e5f61,4,Paxillus involutus,other_rare_species,paxillus_involutus,paxillus_involutus,256,256
Classes/conditionally_edible/Leccinum scabrum/32664medium.jpeg,3,32664medium,jpeg,500,335,1.492537313432836,0.1675,landscape,conditionally_edible,Leccinum scabrum,b54f814724926fd6,4,Leccinum scabrum,other_rare_species,leccinum_scabrum,leccinum_scabrum,256,256
Classes/conditionally_edible/Fomitopsis betulina/17890medium.jpeg,3,17890medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Fomitopsis betulina,a905b8c8cf307f8b,4,Fomitopsis betulina,fomitopsis_betulina,fomitopsis_betulina,fomitopsis_betulina,256,256
Classes/conditionally_edible/Rhytisma acerinum/25588medium.jpg,3,25588medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Rhytisma acerinum,f09ec8ffa00f7c40,4,Rhytisma acerinum,rhytisma_acerinum,rhytisma_acerinum,rhytisma_acerinum,256,256
Classes/conditionally_edible/mosaic_puffball/12.png,3,12,png,512,512,1.0,0.262144,square,conditionally_edible,mosaic_puffball,c78a7ce53062b333,4,other_rare_species,other_rare_species,mosaic_puffball,other_rare_species,256,256
Classes/conditionally_edible/Hypogymnia physodes/26802medium.jpeg,3,26802medium,jpeg,500,487,1.0266940451745379,0.2435,landscape,conditionally_edible,Hypogymnia physodes,eac0c11f953ad2bc,4,Hypogymnia physodes,hypogymnia_physodes,hypogymnia_physodes,hypogymnia_physodes,256,256
Classes/conditionally_edible/Vulpicida pinastri/32973medium.jpeg,3,32973medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Vulpicida pinastri,bd175386383acc9c,4,Vulpicida pinastri,vulpicida_pinastri,vulpicida_pinastri,vulpicida_pinastri,256,256
Classes/conditionally_edible/Fomitopsis pinicola/21134medium.jpeg,3,21134medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Fomitopsis pinicola,e071716297da4c3b,4,Fomitopsis pinicola,fomitopsis_pinicola,fomitopsis_pinicola,fomitopsis_pinicola,256,256
Classes/conditionally_edible/Suillus luteus/28480medium.jpeg,3,28480medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Suillus luteus,c91de7d982ed2186,4,Suillus luteus,other_rare_species,suillus_luteus,suillus_luteus,256,256
